studentID|studentName|Support ID|Support Service|Service Name|Department|Building|Location|Week Day|Start Time|End Time|Link
U100031|Avery Perez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100032|Morgan Garcia|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100032|Morgan Garcia|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100032|Morgan Garcia|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100032|Morgan Garcia|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100033|Morgan Hernandez|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100033|Morgan Hernandez|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100033|Morgan Hernandez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100033|Morgan Hernandez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100033|Morgan Hernandez|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100034|Logan Kim|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100034|Logan Kim|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100034|Logan Kim|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100034|Logan Kim|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100034|Logan Kim|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100035|Sydney Lopez|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100035|Sydney Lopez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100035|Sydney Lopez|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100035|Sydney Lopez|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100036|Riley Harris|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100036|Riley Harris|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100036|Riley Harris|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100036|Riley Harris|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100036|Riley Harris|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100036|Riley Harris|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100037|Jordan Patel|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100037|Jordan Patel|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100037|Jordan Patel|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100037|Jordan Patel|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100038|Reese Gonzalez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100038|Reese Gonzalez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100038|Reese Gonzalez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100038|Reese Gonzalez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100038|Reese Gonzalez|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100038|Reese Gonzalez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100039|Jamie Lee|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100039|Jamie Lee|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100039|Jamie Lee|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100039|Jamie Lee|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100039|Jamie Lee|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100040|Robin Perez|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100040|Robin Perez|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100040|Robin Perez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100040|Robin Perez|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100040|Robin Perez|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100041|Jamie Perez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100041|Jamie Perez|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100041|Jamie Perez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100041|Jamie Perez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100041|Jamie Perez|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100042|Jordan Harris|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100042|Jordan Harris|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100042|Jordan Harris|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100042|Jordan Harris|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100042|Jordan Harris|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100043|Avery Gonzalez|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100043|Avery Gonzalez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100043|Avery Gonzalez|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100043|Avery Gonzalez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100043|Avery Gonzalez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100043|Avery Gonzalez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100044|Devin Harris|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100044|Devin Harris|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100044|Devin Harris|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100044|Devin Harris|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100044|Devin Harris|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100044|Devin Harris|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100045|Devin Davis|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100045|Devin Davis|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100045|Devin Davis|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100045|Devin Davis|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100046|Drew Hernandez|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100046|Drew Hernandez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100046|Drew Hernandez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100046|Drew Hernandez|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100047|Morgan Thomas|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100047|Morgan Thomas|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100047|Morgan Thomas|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100047|Morgan Thomas|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100048|Casey Wilson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100048|Casey Wilson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100048|Casey Wilson|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100048|Casey Wilson|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100048|Casey Wilson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100049|Casey Clark|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100049|Casey Clark|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100049|Casey Clark|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100049|Casey Clark|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100049|Casey Clark|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100049|Casey Clark|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100050|Devin Martinez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100050|Devin Martinez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100050|Devin Martinez|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100050|Devin Martinez|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100050|Devin Martinez|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100050|Devin Martinez|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100051|Kai Davis|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100051|Kai Davis|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100051|Kai Davis|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100051|Kai Davis|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100051|Kai Davis|1|Student Accessibility Services|Exam Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100052|Drew Lee|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100052|Drew Lee|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100052|Drew Lee|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100052|Drew Lee|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100052|Drew Lee|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100053|Reese Garcia|14|Undocumented Student Services|Internship Opportunities|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/academic-support/internship-opportunities
U100053|Reese Garcia|11|Student Accessibility Services|Pregnancy and Parenting||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100053|Reese Garcia|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100053|Reese Garcia|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100053|Reese Garcia|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100053|Reese Garcia|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100054|Avery Lee|10|Student Accessibility Services|Alternative Media Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100054|Avery Lee|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100054|Avery Lee|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100054|Avery Lee|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100054|Avery Lee|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100054|Avery Lee|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100055|Drew Nguyen|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100055|Drew Nguyen|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100055|Drew Nguyen|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100055|Drew Nguyen|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100055|Drew Nguyen|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100055|Drew Nguyen|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100056|Logan Wilson|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100056|Logan Wilson|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100056|Logan Wilson|12|Student Accessibility Services|Housing Accommodations||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100056|Logan Wilson|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100056|Logan Wilson|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100057|Skyler Harris|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100057|Skyler Harris|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100057|Skyler Harris|13|Undocumented Student Services|Off-Campus Housing|Monarch Center|KL 127|Kolligian Library|Monday-Friday|9:00 AM|5:00 PM|https://undoc.ucmerced.edu/community-resources/campus-housing
U100057|Skyler Harris|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100058|Riley Gonzalez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100058|Riley Gonzalez|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100058|Riley Gonzalez|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100058|Riley Gonzalez|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100058|Riley Gonzalez|3|Student Accessibility Services|Transportation Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100058|Riley Gonzalez|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100059|Skyler Thomas|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100059|Skyler Thomas|6|Student Accessibility Services|Communication Access||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100059|Skyler Thomas|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100059|Skyler Thomas|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100060|Taylor White|8|Student Accessibility Services|Proctoring Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100060|Taylor White|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100060|Taylor White|7|Student Accessibility Services|Mobility Assistance||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100060|Taylor White|2|Student Accessibility Services|Note-Taking Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100061|Sam Jackson|5|Student Accessibility Services|Facilities Outages and Emergencies||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100061|Sam Jackson|9|Student Accessibility Services|Transcription Services||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
U100061|Sam Jackson|4|Student Accessibility Services|Parking and Campus Transportation Needs||ACS 140|Arts and Computational Sciences|Monday-Friday|8:00 AM|5:00 PM|https://access.ucmerced.edu/student-resources
